full_id,osm_id,osm_type,building,reg_id,ownership,addr:subdistrict,addr:district,addr:county,military,official_name,tower:type,healthcare,generator:source,trade,nurses_num,electricity,doctors_num,operator_name,emergency,dispensing,bed_count,product,industrial,operational_status,drinking_water,shop,layer,power,public_transport,tourism,denomination,pump,man_made,waste,construction,service_times,religion,capacity,toilets:handwashing,toilets:disposal,toilets:access,fee,phone,operator,opening_hours,brand:wikidata,brand,addr:state,description,amenity,office,name,addr:street,type,building:material,building:levels,addr:city,Building_Code,Ward_Code,Block_Code,Building_Area_m2,Building_Source,AI_Confidence,Boundary_Flag
w485350467,485350467,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B046-BLD0019,W06,W06-B046,132.20374482992486,OSM existing,,False
w485350468,485350468,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B178-BLD0025,W06,W06-B178,63.401322777791236,OSM existing,,False
w485350469,485350469,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B264-BLD0007,W06,W06-B264,133.37761715792874,OSM existing,,False
w485350470,485350470,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B264-BLD0008,W06,W06-B264,60.8628165199856,OSM existing,,False
w485350471,485350471,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B088-BLD0018,W06,W06-B088,218.70925054064753,OSM existing,,True
w485350472,485350472,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B044-BLD0028,W06,W06-B044,29.1530363512264,OSM existing,,False
w485350473,485350473,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B178-BLD0026,W06,W06-B178,39.567978506139546,OSM existing,,False
w485350474,485350474,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kitchen,,,,,,brick,1,Ganta,W06-B103-BLD0025,W06,W06-B103,23.86633760519226,OSM existing,,True
w485350475,485350475,way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B391-BLD0002,W06,W06-B391,104.12311433143597,OSM existing,,False
w485350476,485350476,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Zwedru,W06-B264-BLD0009,W06,W06-B264,87.52258493224407,OSM existing,,False
w485350477,485350477,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B022-BLD0018,W06,W06-B022,130.37916178484542,OSM existing,,False
w485350478,485350478,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B341-BLD0015,W06,W06-B341,80.51483716282111,OSM existing,,False
w485350479,485350479,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B264-BLD0010,W06,W06-B264,161.5522174019876,OSM existing,,False
w485350480,485350480,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B088-BLD0019,W06,W06-B088,139.76484130050693,OSM existing,,False
w485350481,485350481,way,commercial,,,,,,,,,,,,,,,,,,,,,,,convenience,,,,,,,,,,,,,,,,,0886663308,,Mo-Sa 08:00-18:00,,,,,,,God Bless Our Shop,Ganta-Tappita Highway,,brick,1,Ganta,W06-B127-BLD0009,W06,W06-B127,70.04549001968176,OSM existing,,False
w485350482,485350482,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B022-BLD0019,W06,W06-B022,99.20787706712608,OSM existing,,False
w485350483,485350483,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B088-BLD0020,W06,W06-B088,224.84810366358454,OSM existing,,False
w485350484,485350484,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B178-BLD0027,W06,W06-B178,116.52063592036174,OSM existing,,False
w485350485,485350485,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B341-BLD0016,W06,W06-B341,89.31493078109733,OSM existing,,False
w485350486,485350486,way,container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,metal,1,Ganta,W06-B127-BLD0010,W06,W06-B127,12.556378170798734,OSM existing,,False
w485350487,485350487,way,commercial;residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B103-BLD0026,W06,W06-B103,141.5024611212643,OSM existing,,False
w485350488,485350488,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B023-BLD0023,W06,W06-B023,208.2559603025524,OSM existing,,False
w485350489,485350489,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B264-BLD0011,W06,W06-B264,120.02476063498924,OSM existing,,False
w485350490,485350490,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B264-BLD0012,W06,W06-B264,96.62431909371398,OSM existing,,False
w485350491,485350491,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B023-BLD0024,W06,W06-B023,83.98796239722414,OSM existing,,False
w485350492,485350492,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B266-BLD0006,W06,W06-B266,83.48104687997849,OSM existing,,False
w485350493,485350493,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B178-BLD0028,W06,W06-B178,164.5409069794737,OSM existing,,False
w485350496,485350496,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B268-BLD0011,W06,W06-B268,220.65522840163902,OSM existing,,False
w485350497,485350497,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W06-B103-BLD0027,W06,W06-B103,83.77765753239456,OSM existing,,False
w485350498,485350498,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B022-BLD0020,W06,W06-B022,69.74829792206982,OSM existing,,False
w485350500,485350500,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B022-BLD0021,W06,W06-B022,70.24181534877009,OSM existing,,False
w485350501,485350501,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B022-BLD0022,W06,W06-B022,65.80393039551987,OSM existing,,False
w485350502,485350502,way,warehouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B214-BLD0004,W06,W06-B214,15.26876096029164,OSM existing,,False
w485350504,485350504,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B103-BLD0028,W06,W06-B103,149.3985628112066,OSM existing,,True
w485350505,485350505,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B044-BLD0029,W06,W06-B044,26.950515666836825,OSM existing,,False
w485350506,485350506,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B341-BLD0017,W06,W06-B341,72.63245667515946,OSM existing,,False
w485350508,485350508,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B317-BLD0005,W06,W06-B317,31.84616570101677,OSM existing,,False
w485350509,485350509,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B282-BLD0011,W06,W06-B282,62.22640763922499,OSM existing,,False
w485350510,485350510,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B044-BLD0030,W06,W06-B044,135.3813196016929,OSM existing,,False
w485350512,485350512,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,pitlatrine,permissive,no,,,,,,,,toilets,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B127-BLD0011,W06,W06-B127,21.950089599562144,OSM existing,,False
w485350513,485350513,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W06-B023-BLD0025,W06,W06-B023,135.23574158979886,OSM existing,,False
w485350514,485350514,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B103-BLD0029,W06,W06-B103,77.03014924922422,OSM existing,,True
w485350515,485350515,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B022-BLD0023,W06,W06-B022,134.1427854804559,OSM existing,,False
w485350516,485350516,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B088-BLD0021,W06,W06-B088,84.45038518730044,OSM existing,,False
w485350517,485350517,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B088-BLD0022,W06,W06-B088,228.8402312473342,OSM existing,,False
w485350518,485350518,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B103-BLD0030,W06,W06-B103,72.59885410528454,OSM existing,,False
w485350519,485350519,way,commercial;residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B178-BLD0029,W06,W06-B178,40.42508729876326,OSM existing,,False
w485350520,485350520,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B044-BLD0031,W06,W06-B044,34.97567111521572,OSM existing,,False
w485350521,485350521,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W06-B103-BLD0031,W06,W06-B103,74.22423997048921,OSM existing,,True
w485350522,485350522,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B023-BLD0026,W06,W06-B023,84.64279214552828,OSM existing,,False
w485350523,485350523,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B022-BLD0024,W06,W06-B022,158.64227981293232,OSM existing,,False
w485350524,485350524,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B022-BLD0025,W06,W06-B022,114.3850373958456,OSM existing,,False
w485350525,485350525,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B046-BLD0020,W06,W06-B046,151.72186399192321,OSM existing,,False
w485350526,485350526,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B022-BLD0026,W06,W06-B022,96.3168180692126,OSM existing,,False
w485350527,485350527,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B088-BLD0023,W06,W06-B088,50.79912204321495,OSM existing,,False
w485350528,485350528,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B046-BLD0021,W06,W06-B046,68.06502507043074,OSM existing,,False
w485350529,485350529,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B085-BLD0024,W06,W06-B085,62.156495415655144,OSM existing,,False
w485350530,485350530,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B022-BLD0027,W06,W06-B022,75.08975672768145,OSM existing,,False
w485350531,485350531,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B282-BLD0012,W06,W06-B282,178.0482014963535,OSM existing,,False
w485350532,485350532,way,commercial;residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B214-BLD0005,W06,W06-B214,37.066540874230775,OSM existing,,False
w485350533,485350533,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B088-BLD0024,W06,W06-B088,160.96719015397153,OSM existing,,False
w485350534,485350534,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B085-BLD0025,W06,W06-B085,190.52575548813104,OSM existing,,True
w485350535,485350535,way,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B282-BLD0013,W06,W06-B282,106.33172343745224,OSM existing,,False
w485350536,485350536,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B127-BLD0012,W06,W06-B127,250.13267333908755,OSM existing,,False
w485350537,485350537,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B264-BLD0013,W06,W06-B264,222.9963578307891,OSM existing,,False
w485350538,485350538,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B214-BLD0006,W06,W06-B214,167.26554506916804,OSM existing,,False
w485350539,485350539,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B022-BLD0028,W06,W06-B022,84.13670097041091,OSM existing,,False
w485350540,485350540,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B268-BLD0012,W06,W06-B268,130.73023196142185,OSM existing,,False
w485350541,485350541,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B178-BLD0030,W06,W06-B178,113.05502230553483,OSM existing,,True
w485350542,485350542,way,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B178-BLD0031,W06,W06-B178,185.06171380362295,OSM existing,,False
w485350543,485350543,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B341-BLD0018,W06,W06-B341,208.59682140880793,OSM existing,,False
w485350544,485350544,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B022-BLD0029,W06,W06-B022,78.70500149293812,OSM existing,,False
w485350545,485350545,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B178-BLD0032,W06,W06-B178,111.39782091305467,OSM existing,,False
w485350546,485350546,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B044-BLD0032,W06,W06-B044,140.2404577459053,OSM existing,,False
w485350547,485350547,way,commercial;residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B178-BLD0033,W06,W06-B178,128.78597248140255,OSM existing,,False
w485350548,485350548,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B044-BLD0033,W06,W06-B044,133.8533141119173,OSM existing,,False
w485350549,485350549,way,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Su 10:00-12:30,christian,,,,,,,,,,,,,place_of_worship,,"Walk For Jesus Ministries, Inc.",Ganta-Tappita Highway,,brick,1,Ganta,W06-B214-BLD0007,W06,W06-B214,247.29208176406837,OSM existing,,False
w485350550,485350550,way,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPRC Main office,,company,,Ganta-Tappita Highway,,concrete,1,Ganta,W06-B127-BLD0013,W06,W06-B127,170.42783534362053,OSM existing,,False
w485350551,485350551,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B242-BLD0016,W06,W06-B242,142.59672351874505,OSM existing,,False
w485350552,485350552,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B341-BLD0019,W06,W06-B341,218.14519800733896,OSM existing,,False
w485350553,485350553,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B264-BLD0014,W06,W06-B264,41.17685575571479,OSM existing,,False
w485350554,485350554,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B242-BLD0017,W06,W06-B242,166.5913952815616,OSM existing,,False
w485350555,485350555,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B022-BLD0030,W06,W06-B022,112.39841524600394,OSM existing,,False
w485350556,485350556,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W06-B178-BLD0034,W06,W06-B178,136.85181526692728,OSM existing,,False
w485350557,485350557,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B022-BLD0031,W06,W06-B022,132.93114650322252,OSM existing,,True
w485350558,485350558,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,,W06-B046-BLD0022,W06,W06-B046,172.23074042290705,OSM existing,,True
w485350559,485350559,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ganta-Tappita Highway,,brick,1,Ganta,W06-B127-BLD0014,W06,W06-B127,140.01135634063434,OSM existing,,False
w485350560,485350560,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B178-BLD0035,W06,W06-B178,203.9449117866848,OSM existing,,False
w485350561,485350561,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B266-BLD0007,W06,W06-B266,125.14486895770929,OSM existing,,False
w485350562,485350562,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B023-BLD0027,W06,W06-B023,171.50038866492545,OSM existing,,False
w485350563,485350563,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B103-BLD0032,W06,W06-B103,173.08196716607196,OSM existing,,False
w485352565,485352565,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B316-BLD0013,W06,W06-B316,355.46830484452664,OSM existing,,False
w485352569,485352569,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B125-BLD0013,W06,W06-B125,110.56642275108744,OSM existing,,False
w485352573,485352573,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B176-BLD0001,W06,W06-B176,117.64645426446418,OSM existing,,False
w485352575,485352575,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B267-BLD0014,W06,W06-B267,104.55744629324707,OSM existing,,False
w485352577,485352577,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B267-BLD0015,W06,W06-B267,19.677749293907,OSM existing,,False
w485352579,485352579,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B102-BLD0005,W06,W06-B102,92.91211681970577,OSM existing,,False
w485352580,485352580,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B265-BLD0013,W06,W06-B265,71.55328972008435,OSM existing,,False
w485352582,485352582,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B034-BLD0002,W06,W06-B034,9.055343109322557,OSM existing,,False
w485352584,485352584,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B267-BLD0016,W06,W06-B267,8.275269631001738,OSM existing,,False
w485352586,485352586,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kitchen,,,,,,brick,1,Ganta,W06-B103-BLD0033,W06,W06-B103,19.657937922370614,OSM existing,,False
w485352588,485352588,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B103-BLD0034,W06,W06-B103,73.34098879659749,OSM existing,,False
w485352590,485352590,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B102-BLD0006,W06,W06-B102,69.05750738446562,OSM existing,,True
w485352594,485352594,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B132-BLD0007,W06,W06-B132,17.992777432500773,OSM existing,,False
w485352598,485352598,way,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,pentecostal,,,,,Su 08:00-10:00,christian,,,,,,,,,,,,,place_of_worship,,Church of New Wine Inc,,,brick,1,Ganta,W06-B034-BLD0003,W06,W06-B034,276.4897714624161,OSM existing,,True
w485352602,485352602,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B103-BLD0035,W06,W06-B103,5.18091642314713,OSM existing,,False
w485352606,485352606,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B060-BLD0001,W06,W06-B060,58.97193406198412,OSM existing,,False
w485352608,485352608,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B267-BLD0017,W06,W06-B267,12.04840898189536,OSM existing,,False
w485352610,485352610,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W06-B126-BLD0012,W06,W06-B126,4.629477685093239,OSM existing,,False
w485352614,485352614,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B265-BLD0014,W06,W06-B265,13.077262843992536,OSM existing,,False
w485352616,485352616,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B267-BLD0018,W06,W06-B267,25.709540890041744,OSM existing,,False
w485352617,485352617,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,1,Ganta,W06-B267-BLD0019,W06,W06-B267,20.330139758504487,OSM existing,,False
w485352620,485352620,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B060-BLD0002,W06,W06-B060,70.71247790999863,OSM existing,,False
w485352624,485352624,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B267-BLD0020,W06,W06-B267,79.61660175156496,OSM existing,,False
w485352626,485352626,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B060-BLD0003,W06,W06-B060,17.582634226429377,OSM existing,,False
w485352628,485352628,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kitchen,,,,,,brick,1,Ganta,W06-B103-BLD0036,W06,W06-B103,10.271995597920267,OSM existing,,False
w485352630,485352630,way,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,1,Ganta,W06-B176-BLD0002,W06,W06-B176,9.442366922509787,OSM existing,,False
